"Date","Year","Tournament","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Player.Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2"
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,104,5,5,0,0,"Olympic (Women) - United States","Kelly Pannek","Puck Recovery",28,4,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,103,5,5,0,0,"Olympic (Women) - United States","Kelly Pannek","Play",25,3,"Indirect","","","","Lee Stecklein",2,33
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,101,5,5,0,0,"Olympic (Women) - United States","Lee Stecklein","Incomplete Play",2,33,"Indirect","","","","Kelly Pannek",30,7
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,99,5,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Puck Recovery",139,82,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,98,5,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Incomplete Play",138,77,"Direct","","","","Emily Clark",152,82
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,97,5,5,0,0,"Olympic (Women) - United States","Monique Lamoureux","Puck Recovery",49,10,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,96,5,5,0,0,"Olympic (Women) - United States","Monique Lamoureux","Play",55,14,"Direct","","","","Jocelyne Lamoureux",91,44
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,96,5,5,0,0,"Olympic (Women) - United States","Jocelyne Lamoureux","Play",91,44,"Direct","","","","Kelly Pannek",113,29
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,94,5,5,0,0,"Olympic (Women) - United States","Kelly Pannek","Zone Entry",125,28,"Carried","","","","Jocelyne Larocque",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,94,5,5,0,0,"Olympic (Women) - United States","Kelly Pannek","Incomplete Play",141,29,"Direct","","","","Jocelyne Lamoureux",159,55
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,92,5,5,0,0,"Olympic (Women) - United States","Monique Lamoureux","Puck Recovery",135,54,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,92,5,5,0,0,"Olympic (Women) - United States","Monique Lamoureux","Shot",135,54,"Fan","Blocked","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,90,5,5,0,0,"Olympic (Women) - Canada","Jocelyne Larocque","Puck Recovery",23,32,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,89,5,5,0,0,"Olympic (Women) - Canada","Jocelyne Larocque","Play",37,38,"Direct","","","","Laura Stacey",84,48
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,86,5,5,0,0,"Olympic (Women) - Canada","Laura Stacey","Dump In/Out",114,73,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,86,5,5,0,0,"Olympic (Women) - Canada","Laura Stacey","Zone Entry",114,73,"Dumped","","","","Lee Stecklein",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,82,5,5,0,0,"Olympic (Women) - United States","Kacey Bellamy","Puck Recovery",14,15,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,82,5,5,0,0,"Olympic (Women) - United States","Lee Stecklein","Penalty Taken",49,16,"Interference","","","","Laura Stacey",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,82,4,5,0,0,"Olympic (Women) - Canada","Haley Irwin","Faceoff Win",169,64,"Backhand","","","","Brianna Decker",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,82,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Puck Recovery",164,49,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,82,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Play",164,49,"Direct","","","","Marie-Philip Poulin",137,77
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,80,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",141,76,"Fan","Missed","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,78,4,5,0,0,"Olympic (Women) - United States","Brianna Decker","Puck Recovery",49,9,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,77,4,5,0,0,"Olympic (Women) - United States","Brianna Decker","Dump In/Out",35,5,"Retained","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,73,4,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Puck Recovery",187,17,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,73,4,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Shot",187,17,"Fan","Missed","f","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,71,4,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Puck Recovery",198,52,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,67,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Puck Recovery",1,26,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,66,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Play",4,40,"Direct","","","","Marie-Philip Poulin",12,66
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,62,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Play",56,58,"Direct","","","","Melodie Daoust",90,54
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,59,4,5,0,0,"Olympic (Women) - Canada","Melodie Daoust","Zone Entry",125,61,"Carried","","","","Megan Keller",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,59,4,5,0,0,"Olympic (Women) - Canada","Melodie Daoust","Play",137,46,"Direct","","","","Rebecca Johnston",152,12
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,54,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Incomplete Play",154,1,"Indirect","","","","Haley Irwin",197,33
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,52,4,5,0,0,"Olympic (Women) - United States","Megan Keller","Puck Recovery",2,50,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,52,4,5,0,0,"Olympic (Women) - United States","Megan Keller","Play",2,50,"Direct","","","","Brianna Decker",9,21
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,50,4,5,0,0,"Olympic (Women) - United States","Brianna Decker","Dump In/Out",5,20,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,48,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Puck Recovery",128,65,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,46,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",153,76,"Snapshot","Blocked","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,44,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Puck Recovery",126,32,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,43,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Play",129,32,"Direct","","","","Marie-Philip Poulin",133,57
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,41,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Play",133,57,"Direct","","","","Rebecca Johnston",144,19
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,40,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",159,17,"Wristshot","Missed","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,39,4,5,0,0,"Olympic (Women) - Canada","Haley Irwin","Shot",182,38,"Deflection","Missed","f","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,37,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Puck Recovery",168,83,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,35,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Play",191,67,"Indirect","","","","Haley Irwin",194,68
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,33,4,5,0,0,"Olympic (Women) - Canada","Haley Irwin","Play",183,79,"Direct","","","","Marie-Philip Poulin",127,71
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,31,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Play",136,63,"Direct","","","","Rebecca Johnston",132,30
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,29,4,5,0,0,"Olympic (Women) - Canada","Rebecca Johnston","Play",143,23,"Direct","","","","Marie-Philip Poulin",135,53
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,27,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",143,46,"Wristshot","On Net","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,25,4,5,0,0,"Olympic (Women) - United States","Emily Pfalzer","Puck Recovery",5,58,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,25,4,5,0,0,"Olympic (Women) - United States","Emily Pfalzer","Dump In/Out",5,58,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,20,4,5,0,0,"Olympic (Women) - Canada","Genevieve Lacasse","Puck Recovery",4,15,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,16,4,5,0,0,"Olympic (Women) - Canada","Genevieve Lacasse","Play",4,41,"Indirect","","","","Brigette Lacquette",4,46
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,11,4,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Play",62,53,"Direct","","","","Brianne Jenner",95,5
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,9,4,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Zone Entry",124,5,"Carried","","","","Kacey Bellamy",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,7,4,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",162,4,"Wristshot","On Net","f","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,5,4,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Faceoff Win",169,20,"Backhand","","","","Hannah Brandt",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,3,4,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Puck Recovery",174,20,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,3,4,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",174,20,"Wristshot","On Net","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",1,2,4,5,0,0,"Olympic (Women) - United States","Maddie Rooney","Dump In/Out",17,49,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1200,4,5,0,0,"Olympic (Women) - United States","Hannah Brandt","Faceoff Win",100,42,"Forehand","","","","Marie-Philip Poulin",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1199,4,5,0,0,"Olympic (Women) - United States","Megan Keller","Puck Recovery",84,33,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1198,4,5,0,0,"Olympic (Women) - United States","Megan Keller","Dump In/Out",79,20,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1197,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Puck Recovery",66,80,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1193,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Play",83,64,"Direct","","","","Marie-Philip Poulin",107,83
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1191,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Zone Entry",125,84,"Carried","","","","Megan Keller",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1189,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Play",140,85,"Direct","","","","Laura Fortino",134,83
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1187,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Shot",134,62,"Wristshot","Blocked","t","f","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1186,4,5,0,0,"Olympic (Women) - United States","Emily Pfalzer","Puck Recovery",27,52,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1185,4,5,0,0,"Olympic (Women) - United States","Emily Pfalzer","Dump In/Out",26,57,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1181,4,5,0,0,"Olympic (Women) - Canada","Genevieve Lacasse","Puck Recovery",15,41,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1180,4,5,0,0,"Olympic (Women) - Canada","Genevieve Lacasse","Play",15,41,"Direct","","","","Laura Fortino",8,36
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1175,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Play",35,43,"Direct","","","","Melodie Daoust",68,27
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1174,4,5,0,0,"Olympic (Women) - Canada","Melodie Daoust","Play",72,41,"Direct","","","","Laura Fortino",66,31
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1171,4,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Play",92,40,"Direct","","","","Marie-Philip Poulin",113,32
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1170,4,5,0,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Zone Entry",125,29,"Carried","","","","Emily Pfalzer",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1167,4,5,0,0,"Olympic (Women) - United States","Megan Keller","Puck Recovery",9,73,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1164,4,5,0,0,"Olympic (Women) - United States","Megan Keller","Play",4,35,"Indirect","","","","Kendall Coyne Schofield",45,1
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1162,4,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Dump In/Out",45,1,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1157,5,5,0,0,"Olympic (Women) - Canada","Genevieve Lacasse","Puck Recovery",2,42,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1157,5,5,0,0,"Olympic (Women) - Canada","Genevieve Lacasse","Play",2,42,"Indirect","","","","Laura Fortino",32,83
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1155,5,5,0,0,"Olympic (Women) - Canada","Laura Fortino","Play",38,84,"Direct","","","","Brianne Jenner",63,69
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1154,5,5,0,0,"Olympic (Women) - Canada","Brianne Jenner","Dump In/Out",63,69,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1152,5,5,0,0,"Olympic (Women) - United States","Kacey Bellamy","Puck Recovery",56,3,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1152,5,5,0,0,"Olympic (Women) - United States","Brianna Decker","Faceoff Win",100,42,"Backhand","","","","Brianne Jenner",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1149,5,5,0,0,"Olympic (Women) - United States","Cayla Barnes","Puck Recovery",65,52,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1147,5,5,0,0,"Olympic (Women) - United States","Cayla Barnes","Play",42,63,"Direct","","","","Brianna Decker",72,41
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1145,5,5,0,0,"Olympic (Women) - United States","Brianna Decker","Play",72,41,"Direct","","","","Kacey Bellamy",42,36
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1144,5,5,0,0,"Olympic (Women) - United States","Kacey Bellamy","Play",62,17,"Indirect","","","","Kendall Coyne Schofield",124,6
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1142,5,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Zone Entry",124,6,"Carried","","","","Meaghan Mikkelson",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1138,5,5,0,0,"Olympic (Women) - United States","Hilary Knight","Puck Recovery",197,17,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1137,5,5,0,0,"Olympic (Women) - Canada","Meaghan Mikkelson","Puck Recovery",8,59,"","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1137,5,5,0,0,"Olympic (Women) - Canada","Meaghan Mikkelson","Play",8,59,"Indirect","","","","Lauriane Rougeau",4,20
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1134,5,5,0,0,"Olympic (Women) - Canada","Lauriane Rougeau","Play",13,16,"Indirect","","","","Jillian Saulnier",56,2
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1132,5,5,0,0,"Olympic (Women) - Canada","Jillian Saulnier","Dump In/Out",56,2,"Lost","","","","",NA,NA
2018-02-14,2018,"Olympics 2018","Women - United States","Women - Canada",2,1131,5,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Puck Recovery",134,82,"","","","","",NA,NA
